AREA;PROBLEMA;ALIAS;RIESGO_PROBLEMA;TECNICA;TAREA;DESCRIPCION_TAREA;OBJETIVO;RIESGO_TAREA;DURACION;PRIORIDAD;FUENTE_IDS;NOTA_CLINICA
Conducta y hábitos;Procrastinación;Postergación problemática;bajo;Reestructuración cognitiva;Registro de pensamientos automáticos;Registrar situación, pensamiento, emoción, intensidad y respuesta alternativa.;Detectar patrones cognitivos.;bajo;7 días;alta;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Conducta y hábitos;Procrastinación;Postergación problemática;bajo;Reestructuración cognitiva;Evidencias a favor y en contra;Analizar un pensamiento automático buscando pruebas que lo apoyen y lo contradigan.;Flexibilizar interpretaciones.;medio;20-30 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Conducta y hábitos;Procrastinación;Postergación problemática;bajo;Reestructuración cognitiva;Pensamiento alternativo equilibrado;Formular una interpretación alternativa más realista y útil.;Reducir impacto emocional de pensamientos disfuncionales.;medio;15-20 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Conducta y hábitos;Procrastinación;Postergación problemática;bajo;Reestructuración cognitiva;Coste-beneficio del perfeccionismo;Analizar beneficios aparentes y costes reales de estándares rígidos.;Flexibilizar reglas internas.;bajo;30 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Conducta y hábitos;Procrastinación;Postergación problemática;bajo;Reestructuración cognitiva;Experimento conductual;Probar una predicción temida y comparar resultado esperado con real.;Actualizar creencias mediante experiencia.;medio;variable;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Conducta y hábitos;Procrastinación;Postergación problemática;bajo;Planificación de actividades;Plan semanal de actividades;Crear calendario con actividades de autocuidado, obligación y disfrute.;Estructurar rutina y evitar inactividad.;bajo;semanal;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Conducta y hábitos;Procrastinación;Postergación problemática;bajo;Organización y funciones ejecutivas;Matriz urgente/importante;Clasificar tareas laborales según urgencia e importancia.;Priorizar y reducir sobrecarga.;bajo;20 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Conducta y hábitos;Procrastinación;Postergación problemática;bajo;Organización y funciones ejecutivas;Agenda con bloques de tiempo;Planificar el día en bloques concretos con descansos visibles.;Mejorar organización ejecutiva.;bajo;diario;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Conducta y hábitos;Procrastinación;Postergación problemática;bajo;Organización y funciones ejecutivas;Tarea dividida en micro-pasos;Dividir una tarea evitada en pasos de menos de 10-15 minutos.;Reducir barrera de inicio.;bajo;20 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Conducta y hábitos;Procrastinación;Postergación problemática;bajo;Organización y funciones ejecutivas;Técnica Pomodoro adaptada;Trabajar en bloques breves con pausa y registro de avance.;Aumentar inicio y mantenimiento de tarea.;bajo;25+5 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Conducta y hábitos;Hábitos saludables y adherencia;Cambio de hábitos;bajo;Psicoeducación;Leer explicación básica del problema;Leer una ficha psicoeducativa adaptada sobre el problema seleccionado.;Comprender el problema y reducir miedo o confusión inicial.;bajo;10-20 min;alta;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Conducta y hábitos;Hábitos saludables y adherencia;Cambio de hábitos;bajo;Psicoeducación;Dibujar el ciclo del problema;Completar un esquema de ciclo: situación, pensamiento, emoción, sensación, conducta y consecuencia.;Identificar mecanismos de mantenimiento.;bajo;15-30 min;alta;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Conducta y hábitos;Hábitos saludables y adherencia;Cambio de hábitos;bajo;Autorregistro;Registro diario de síntomas;Registrar intensidad, duración, situación y respuesta ante síntomas relevantes.;Aumentar conciencia y facilitar análisis clínico.;bajo;7 días;alta;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Conducta y hábitos;Hábitos saludables y adherencia;Cambio de hábitos;bajo;Autorregistro;Registro de emociones;Anotar emoción, intensidad, desencadenante, pensamiento asociado y conducta realizada.;Mejorar identificación emocional.;bajo;7 días;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Conducta y hábitos;Hábitos saludables y adherencia;Cambio de hábitos;bajo;Autorregistro;Registro de ataques de pánico;Registrar síntomas, pensamientos, conducta y evolución temporal de cada crisis.;Comprender patrón de pánico.;medio;cada episodio;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Conducta y hábitos;Hábitos saludables y adherencia;Cambio de hábitos;bajo;Autorregistro;Registro de obsesiones y compulsiones;Anotar obsesión, ansiedad, compulsión, alivio y coste a largo plazo.;Identificar mapa TOC.;medio;7 días;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Conducta y hábitos;Hábitos saludables y adherencia;Cambio de hábitos;bajo;Autorregistro;Registro de preocupaciones nocturnas;Anotar preocupaciones antes de dormir y posponer resolución al día siguiente.;Reducir rumiación nocturna.;bajo;7 días;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Conducta y hábitos;Hábitos saludables y adherencia;Cambio de hábitos;bajo;Autorregistro;Registro de energía;Registrar actividades que consumen o recargan energía.;Detectar patrones de burnout.;bajo;7 días;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Conducta y hábitos;Hábitos saludables y adherencia;Cambio de hábitos;bajo;Planificación de actividades;Plan semanal de actividades;Crear calendario con actividades de autocuidado, obligación y disfrute.;Estructurar rutina y evitar inactividad.;bajo;semanal;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Conducta y hábitos;Hábitos saludables y adherencia;Cambio de hábitos;bajo;Trabajo con valores;Trabajo con valores personales;Elegir 5 valores y una acción pequeña alineada con cada uno.;Orientar conducta hacia sentido personal.;bajo;30-45 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Conducta y hábitos;Hábitos saludables y adherencia;Cambio de hábitos;bajo;Prevención de recaídas;Plan de prevención de recaídas;Identificar señales tempranas, acciones preventivas y apoyos.;Mantener mejoría y actuar pronto.;bajo;45 min;alta;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Conducta y hábitos;Hábitos saludables y adherencia;Cambio de hábitos;bajo;Prevención de recaídas;Tarjeta de afrontamiento;Crear tarjeta breve con frases, pasos y recursos útiles.;Facilitar uso de estrategias en momentos difíciles.;bajo;15 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Conducta y hábitos;Hábitos saludables y adherencia;Cambio de hábitos;bajo;Prevención de recaídas;Identificar señales tempranas;Listar señales corporales, emocionales y conductuales de empeoramiento.;Detectar recaída o crisis incipiente.;bajo;20 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Conducta y hábitos;Hábitos saludables y adherencia;Cambio de hábitos;bajo;Prevención de recaídas;Plan de seguridad / crisis;Definir contactos, señales de alarma y pasos ante riesgo elevado.;Aumentar seguridad y coordinación clínica.;alto;supervisado;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Conducta y hábitos;Hábitos saludables y adherencia;Cambio de hábitos;bajo;Autocuidado;Pausas programadas;Programar pausas breves de respiración/movimiento durante la jornada.;Reducir acumulación de tensión.;bajo;5 min varias veces/día;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Somatización y salud;Síntomas somáticos asociados a ansiedad;Somatización ansiosa;medio;Psicoeducación;Leer explicación básica del problema;Leer una ficha psicoeducativa adaptada sobre el problema seleccionado.;Comprender el problema y reducir miedo o confusión inicial.;bajo;10-20 min;alta;"SRC001;SRC007";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Somatización y salud;Síntomas somáticos asociados a ansiedad;Somatización ansiosa;medio;Psicoeducación;Dibujar el ciclo del problema;Completar un esquema de ciclo: situación, pensamiento, emoción, sensación, conducta y consecuencia.;Identificar mecanismos de mantenimiento.;bajo;15-30 min;alta;"SRC001;SRC007";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Somatización y salud;Síntomas somáticos asociados a ansiedad;Somatización ansiosa;medio;Autorregistro;Registro diario de síntomas;Registrar intensidad, duración, situación y respuesta ante síntomas relevantes.;Aumentar conciencia y facilitar análisis clínico.;bajo;7 días;alta;"SRC001;SRC007";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Somatización y salud;Síntomas somáticos asociados a ansiedad;Somatización ansiosa;medio;Autorregistro;Registro de emociones;Anotar emoción, intensidad, desencadenante, pensamiento asociado y conducta realizada.;Mejorar identificación emocional.;bajo;7 días;media;"SRC001;SRC007";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Somatización y salud;Síntomas somáticos asociados a ansiedad;Somatización ansiosa;medio;Autorregistro;Registro de ataques de pánico;Registrar síntomas, pensamientos, conducta y evolución temporal de cada crisis.;Comprender patrón de pánico.;medio;cada episodio;media;"SRC001;SRC007";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Somatización y salud;Síntomas somáticos asociados a ansiedad;Somatización ansiosa;medio;Autorregistro;Registro de obsesiones y compulsiones;Anotar obsesión, ansiedad, compulsión, alivio y coste a largo plazo.;Identificar mapa TOC.;medio;7 días;media;"SRC001;SRC007";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Somatización y salud;Síntomas somáticos asociados a ansiedad;Somatización ansiosa;medio;Autorregistro;Registro de preocupaciones nocturnas;Anotar preocupaciones antes de dormir y posponer resolución al día siguiente.;Reducir rumiación nocturna.;bajo;7 días;media;"SRC001;SRC007";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Somatización y salud;Síntomas somáticos asociados a ansiedad;Somatización ansiosa;medio;Autorregistro;Registro de energía;Registrar actividades que consumen o recargan energía.;Detectar patrones de burnout.;bajo;7 días;media;"SRC001;SRC007";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Somatización y salud;Síntomas somáticos asociados a ansiedad;Somatización ansiosa;medio;Respiración diafragmática;Respiración diafragmática diaria;Practicar respiración lenta abdominal durante 10 minutos.;Reducir activación fisiológica.;bajo;10 min/día;alta;"SRC001;SRC007";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Somatización y salud;Síntomas somáticos asociados a ansiedad;Somatización ansiosa;medio;Respiración diafragmática;Plan personal ante crisis de pánico;Crear una tarjeta con pasos de afrontamiento durante una crisis.;Aumentar sensación de control.;bajo;20 min;media;"SRC001;SRC007";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Somatización y salud;Síntomas somáticos asociados a ansiedad;Somatización ansiosa;medio;Relajación muscular progresiva;Relajación muscular por grupos;Practicar tensión-distensión de grupos musculares siguiendo una guía.;Reducir tensión corporal.;bajo;15-20 min;media;"SRC001;SRC007";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Somatización y salud;Síntomas somáticos asociados a ansiedad;Somatización ansiosa;medio;Reestructuración cognitiva;Registro de pensamientos automáticos;Registrar situación, pensamiento, emoción, intensidad y respuesta alternativa.;Detectar patrones cognitivos.;bajo;7 días;alta;"SRC001;SRC007";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Somatización y salud;Síntomas somáticos asociados a ansiedad;Somatización ansiosa;medio;Reestructuración cognitiva;Evidencias a favor y en contra;Analizar un pensamiento automático buscando pruebas que lo apoyen y lo contradigan.;Flexibilizar interpretaciones.;medio;20-30 min;media;"SRC001;SRC007";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Somatización y salud;Síntomas somáticos asociados a ansiedad;Somatización ansiosa;medio;Reestructuración cognitiva;Pensamiento alternativo equilibrado;Formular una interpretación alternativa más realista y útil.;Reducir impacto emocional de pensamientos disfuncionales.;medio;15-20 min;media;"SRC001;SRC007";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
